label,disregistry,d,energy,energy_inf,stacking
fit/QMC-kT0.017,0.0,2.8,-154.56856441209914,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.81,-154.57068254064646,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.82,-154.5727174485006,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.83,-154.57467193475387,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.84,-154.57654870960653,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.85,-154.57835039710415,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.86,-154.58007953779259,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.87,-154.58173859129298,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.88,-154.58332993879904,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.89,-154.5848558854992,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.9,-154.58631866292538,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.91,-154.58772043123102,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.92,-154.58906328140023,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.93,-154.59034923738994,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.94,-154.59158025820747,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.95,-154.59275823992508,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.96,-154.59388501763334,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.97,-154.59496236733554,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.98,-154.59599200778442,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,2.99,-154.5969756022631,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.0,-154.59791476031208,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.01,-154.59881103940364,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.02,-154.5996659465653,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.03,-154.6004809399538,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.04,-154.60125743038134,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.05,-154.6019967827951,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.06,-154.60270031771176,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.07,-154.6033693126081,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.08,-154.60400500326938,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.09,-154.60460858509626,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.1,-154.60518121437192,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.11,-154.60572400949047,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.12,-154.60623805214743,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.13,-154.60672438849417,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.14,-154.60718403025672,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.15,-154.6076179558202,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.16,-154.60802711128017,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.17,-154.60841241146167,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.18,-154.60877474090663,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.19,-154.6091149548314,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.2,-154.60943388005438,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.21,-154.60973231589543,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.22,-154.6100110350473,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.23,-154.61027078442044,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.24,-154.61051228596136,-154.59024230971053,AB
fit/QMC-kT0.017,0.0,3.25,-154.6107362374463,-154.59024230971053,AB
