d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56335527273,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.81,0.0,-154.5657248157193,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.82,0.0,-154.5680007694141,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.83,0.0,-154.5701863261049,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.84,0.0,-154.57228457485098,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.85,0.0,-154.5742985047283,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.86,0.0,-154.57623100797696,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.87,0.0,-154.57808488305153,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.88,0.0,-154.57986283757708,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.89,0.0,-154.5815674912139,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.9,0.0,-154.58320137843327,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.91,0.0,-154.58476695120788,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.92,0.0,-154.5862665816184,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.93,0.0,-154.58770256437953,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.94,0.0,-154.5890771192877,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.95,0.0,-154.5903923935929,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.96,0.0,-154.59165046429678,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.97,0.0,-154.5928533403795,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
2.98,0.0,-154.5940029649573,-154.58959110375986,fit-bootstrap/QMC-18-kT0.004,AB
