stacking,disregistry,d,energy,energy_err
AB,0.0,3.0,-0.008520592562803131,0.000328408589617592
AB,0.0,3.2,-0.01892859431245597,0.0002776689914920026
AB,0.0,3.35,-0.02225071792784661,0.00026426731442532453
AB,0.0,3.5,-0.02290386274177081,0.00028204025445310887
AB,0.0,3.65,-0.021135288033775623,0.000373903996584975
AB,0.0,3.8,-0.018892404843512622,0.00023016355784434423
AB,0.0,4.0,-0.016697384566356277,0.00027804048347075173
AB,0.0,4.5,-0.010131756701383665,0.00025579384749631714
AB,0.0,5.0,-0.006281318102537625,0.00023527671014632564
AB,0.0,6.0,-0.0034652642908667985,0.0002174740754617492
AB,0.0,7.0,-0.002547449413242475,0.00022122277072332842
SP,0.16667,3.0,-0.005320149249513406,0.0001449699432391637
SP,0.16667,3.2,-0.018090812849266058,0.0001745750961273366
SP,0.16667,3.35,-0.02140825470368668,0.00014675773809715698
SP,0.16667,3.5,-0.022390623932352582,0.00016366168398396577
SP,0.16667,3.65,-0.02134136653066321,0.00019361766089320687
SP,0.16667,3.8,-0.019119141598849865,0.00026248349926866145
SP,0.16667,4.0,-0.016199198821851724,0.00015248515987643604
SP,0.16667,4.5,-0.010106371731524177,0.00019675091359330364
SP,0.16667,5.0,-0.005925375678174305,0.0001811920852881056
SP,0.16667,6.0,-0.00317097844174441,0.00017093685666960706
SP,0.16667,7.0,-0.002101574161258668,0.00015226179678324943
Mid,0.5,3.0,0.0028808744721970925,0.0002839309666854704
Mid,0.5,3.2,-0.013084374223410578,0.0002119590097386526
Mid,0.5,3.35,-0.018040713237184036,0.0002741314913113757
Mid,0.5,3.5,-0.019789231076060787,0.0002712241272906982
Mid,0.5,3.65,-0.020131380014277056,0.0002740886824627545
Mid,0.5,3.8,-0.01851102101247193,0.00021677187716301495
Mid,0.5,4.0,-0.01610762241372754,0.00022923379666264058
Mid,0.5,4.5,-0.009856903873185274,0.0002388315661657376
Mid,0.5,5.0,-0.006208021612678749,0.00033187456505889124
Mid,0.5,6.0,-0.0032263726653241065,0.00020563647212970817
Mid,0.5,7.0,-0.0023877574781181465,0.00021475882160286127
AA,0.66667,3.0,0.019702476709824168,0.00020291739523343503
AA,0.66667,3.2,-0.004568367832803233,0.00040647329311042886
AA,0.66667,3.35,-0.013542334954138369,0.00024371131382122646
AA,0.66667,3.5,-0.01713362134486829,0.0002878172604445547
AA,0.66667,3.65,-0.018353975949111145,0.00030420912111045267
AA,0.66667,3.8,-0.017204312353015894,0.00022497705849020122
AA,0.66667,4.0,-0.015472589052677677,0.00037086559148007727
AA,0.66667,4.5,-0.010230119399778914,0.0002508774695371889
AA,0.66667,5.0,-0.006063449210387262,0.00027757293303028424
AA,0.66667,6.0,-0.0034019621153049684,0.0002369961091182125
AA,0.66667,7.0,-0.00188244425709172,0.00031879963305505215
