d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56535092894504,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.81,0.0,-154.56757387754496,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.82,0.0,-154.5697117271986,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.83,0.0,-154.57176726666845,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.84,0.0,-154.5737431985125,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.85,0.0,-154.57564214166487,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.86,0.0,-154.57746663394104,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.87,0.0,-154.57921913446958,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.88,0.0,-154.5809020260531,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.89,0.0,-154.58251761745984,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.9,0.0,-154.58406814564825,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.91,0.0,-154.58555577792626,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.92,0.0,-154.58698261404737,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.93,0.0,-154.58835068824507,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.94,0.0,-154.5896619712074,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.95,0.0,-154.59091837199367,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.96,0.0,-154.59212173989476,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.97,0.0,-154.5932738662384,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.98,0.0,-154.5943764861416,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
2.99,0.0,-154.59543128021124,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.0,0.0,-154.59643987619432,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.01,0.0,-154.59740385057998,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.02,0.0,-154.59832473015362,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.03,0.0,-154.59920399350545,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.04,0.0,-154.60004307249434,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.05,0.0,-154.60084335366818,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.06,0.0,-154.60160617964232,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.07,0.0,-154.60233285043708,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.08,0.0,-154.60302462477568,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.09,0.0,-154.6036827213435,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.1,0.0,-154.6043083200099,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.11,0.0,-154.60490256301398,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.12,0.0,-154.6054665561148,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.13,0.0,-154.60600136970754,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.14,0.0,-154.60650803990623,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.15,0.0,-154.60698756959442,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.16,0.0,-154.60744092944438,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.17,0.0,-154.6078690589059,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.18,0.0,-154.60827286716554,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.19,0.0,-154.60865323407737,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.2,0.0,-154.60901101106558,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.21,0.0,-154.60934702200035,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.22,0.0,-154.60966206404737,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.23,0.0,-154.60995690849194,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.24,0.0,-154.61023230153828,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.25,0.0,-154.6104889650849,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.26,0.0,-154.61072759747682,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.27,0.0,-154.61094887423494,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.28,0.0,-154.61115344876362,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.29,0.0,-154.61134195303705,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.3,0.0,-154.61151499826474,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.31,0.0,-154.6116731755371,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.32,0.0,-154.61181705645166,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.33,0.0,-154.61194719371997,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.34,0.0,-154.6120641217568,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.35,0.0,-154.61216835725102,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.36,0.0,-154.61226039971942,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.37,0.0,-154.61234073204383,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.38,0.0,-154.6124098209918,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.39,0.0,-154.6124681177217,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.4,0.0,-154.61251605827238,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.41,0.0,-154.612554064038,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.42,0.0,-154.61258254222847,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.43,0.0,-154.61260188631584,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.44,0.0,-154.61261247646715,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.45,0.0,-154.6126146799642,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.46,0.0,-154.61260885161033,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.47,0.0,-154.61259533412493,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.48,0.0,-154.61257445852604,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.49,0.0,-154.61254654450096,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.5,0.0,-154.61251190076584,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.51,0.0,-154.6124708254141,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.52,0.0,-154.61242360625434,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.53,0.0,-154.61237052113765,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.54,0.0,-154.61231183827525,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.55,0.0,-154.61224781654602,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.56,0.0,-154.61217870579495,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.57,0.0,-154.61210474712212,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.58,0.0,-154.61202617316292,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.59,0.0,-154.61194320835975,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.6,0.0,-154.61185606922518,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
3.61,0.0,-154.61176496459723,-154.58926399946338,fit-bootstrap/QMC-13-kT0.004,AB
