d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56998047459106,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.81,0.0,-154.5720275256628,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.82,0.0,-154.57399416495005,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.83,0.0,-154.57588309060307,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.84,0.0,-154.57769691534924,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.85,0.0,-154.57943816911455,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.86,0.0,-154.58110930156647,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.87,0.0,-154.58271268458054,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.88,0.0,-154.58425061463296,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.89,0.0,-154.58572531512098,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.9,0.0,-154.5871389386139,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.91,0.0,-154.588493569036,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.92,0.0,-154.58979122378392,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.93,0.0,-154.59103385578024,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.94,0.0,-154.59222335546497,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.95,0.0,-154.59336155272706,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.96,0.0,-154.5944502187777,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.97,0.0,-154.59549106796683,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.98,0.0,-154.5964857595448,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
2.99,0.0,-154.59743589937085,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.0,0.0,-154.59834304156965,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.01,0.0,-154.59920869013783,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.02,0.0,-154.60003430050185,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.03,0.0,-154.6008212810284,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.04,0.0,-154.60157099448924,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.05,0.0,-154.6022847594813,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.06,0.0,-154.60296385180385,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.07,0.0,-154.60360950579357,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.08,0.0,-154.6042229156192,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
3.09,0.0,-154.60480523653663,-154.59038045784908,fit-bootstrap/QMC-11-kTinf,AB
