written by TR 
1.000000000 
129.750273000 0.000000000 0.000000000 
64.875136500 112.367032566 0.000000000 
0.000000000 0.000000000 15.000000000 
Type1 
11164
Cartesian 
0.73305500 1.21352000 2.87568000 
0.00000000 0.00000000 2.87541000 
2.93156000 4.85448000 2.87994000 
2.19899000 3.64068000 2.87792000 
2.88344000 2.39908000 2.87735000 
2.15052000 1.18547000 2.87623000 
5.12748000 8.49703000 2.88976000 
4.39631000 7.28243000 2.88586000 
5.08103000 6.04087000 2.88438000 
4.34901000 4.82673000 2.88139000 
5.03349000 3.58511000 2.88082000 
4.30089000 2.37129000 2.87877000 
4.98534000 1.12969000 2.87907000 
6.54490000 8.46993000 2.89214000 
7.22966000 7.22834000 2.89070000 
6.49845000 6.01369000 2.88674000 
7.18296000 4.77203000 2.88618000 
6.45092000 3.55785000 2.88315000 
7.13540000 2.31624000 2.88348000 
6.40279000 1.10237000 2.88140000 
8.64704000 7.20198000 2.89389000 
8.60036000 4.74558000 2.88940000 
9.28487000 3.50397000 2.88976000 
8.55282000 2.28971000 2.88672000 
9.23749000 1.04825000 2.88796000 
0.00000000 0.00000000 6.52459000 
2.78644000 2.51116000 6.52265000 
2.10188000 1.26965000 6.52377000 
2.83495000 0.05613050 6.52349000 
4.84132000 6.23480000 6.51564000 
4.15585000 4.99383000 6.51859000 
4.88884000 3.78026000 6.51919000 
4.20392000 2.53897000 6.52121000 
4.93699000 1.32543000 6.52093000 
4.25241000 0.08393890 6.52208000 
6.21255000 8.71632000 6.50787000 
6.94520000 7.50257000 6.50941000 
6.25890000 6.26212000 6.51323000 
6.99187000 5.04851000 6.51388000 
6.30636000 3.80760000 6.51681000 
7.03943000 2.59402000 6.51654000 
6.35447000 1.35277000 6.51859000 
7.08741000 0.13910500 6.51742000 
9.05028000 8.76888000 6.50161000 
8.36287000 7.52912000 6.50610000 
9.09581000 6.31547000 6.50677000 
8.40945000 5.07510000 6.51052000 
9.14252000 3.86147000 6.51027000 
8.45694000 2.62062000 6.51320000 
9.18989000 1.40689000 6.51204000 
8.50488000 0.16567900 6.51413000 
9.37719000 8.41732000 2.89870000 
