label,disregistry,d,energy,energy_inf,stacking
fit/DFT-D3-kT0.003,0.0,2.8,-154.84517497534483,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.81,-154.84702048397185,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.82,-154.84880229204154,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.83,-154.85052229156935,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.84,-154.85218232201845,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.85,-154.85378417169147,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.86,-154.85532957908677,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.87,-154.8568202342207,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.88,-154.85825777991664,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.89,-154.8596438130611,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.9,-154.8609798858282,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.91,-154.86226750687288,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.92,-154.8635081424941,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.93,-154.86470321776795,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.94,-154.8658541176522,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.95,-154.86696218806233,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.96,-154.86802873692045,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.97,-154.8690550351767,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.98,-154.87004231780503,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,2.99,-154.87099178477294,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.0,-154.87190460198642,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.01,-154.8727819022105,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.02,-154.87362478596597,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.03,-154.874434322403,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.04,-154.87521155015196,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.05,-154.87595747815217,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.06,-154.87667308645948,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.07,-154.87735932703217,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.08,-154.87801712449703,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.09,-154.87864737689503,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.1,-154.87925095640767,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.11,-154.87982871006432,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.12,-154.88038146043093,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.13,-154.8809100062808,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.14,-154.88141512324776,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.15,-154.88189756446187,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.16,-154.88235806116884,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.17,-154.8827973233327,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.18,-154.8832160402228,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.19,-154.88361488098528,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.2,-154.88399449519918,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.21,-154.88435551341826,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.22,-154.88469854769795,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.23,-154.8850241921087,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.24,-154.8853330232353,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.25,-154.8856256006634,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.26,-154.88590246745252,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.27,-154.88616415059687,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.28,-154.88641116147357,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.29,-154.88664399627905,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.3,-154.8868631364536,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.31,-154.8870690490948,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.32,-154.8872621873596,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.33,-154.88744299085556,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.34,-154.88761188602197,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.35,-154.88776928650017,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.36,-154.88791559349426,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.37,-154.8880511961219,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.38,-154.88817647175568,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.39,-154.88829178635535,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.4,-154.88839749479075,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.41,-154.8884939411564,-154.8716437133229,AB
fit/DFT-D3-kT0.003,0.0,3.42,-154.88858145907722,-154.8716437133229,AB
