d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56894016664077,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.81,0.0,-154.5710112081103,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.82,0.0,-154.57300142696923,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.83,0.0,-154.57491352231833,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.84,0.0,-154.57675010820267,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.85,0.0,-154.57851371620887,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.86,0.0,-154.58020679798477,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.87,0.0,-154.5818317276839,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.88,0.0,-154.5833908043369,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.89,0.0,-154.58488625415217,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.9,0.0,-154.58632023274765,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.91,0.0,-154.5876948273159,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.92,0.0,-154.58901205872408,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.93,0.0,-154.59027388355145,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.94,0.0,-154.59148219606527,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.95,0.0,-154.59263883013776,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.96,0.0,-154.5937455611054,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.97,0.0,-154.59480410757226,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.98,0.0,-154.59581613315922,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
2.99,0.0,-154.59678324820055,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.0,0.0,-154.59770701138936,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.01,0.0,-154.5985889313735,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.02,0.0,-154.59943046830332,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.03,0.0,-154.60023303533276,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.04,0.0,-154.60099800007512,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.05,0.0,-154.60172668601487,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.06,0.0,-154.60242037387673,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.07,0.0,-154.6030803029534,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.08,0.0,-154.60370767239303,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.09,0.0,-154.60430364244775,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.1,0.0,-154.6048693356844,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.11,0.0,-154.60540583815836,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.12,0.0,-154.60591420055195,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.13,0.0,-154.60639543927817,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.14,0.0,-154.60685053755097,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.15,0.0,-154.60728044642272,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.16,0.0,-154.60768608579056,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.17,0.0,-154.6080683453717,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.18,0.0,-154.60842808564914,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.19,0.0,-154.60876613878864,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.2,0.0,-154.60908330952756,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.21,0.0,-154.60938037603677,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.22,0.0,-154.60965809075594,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.23,0.0,-154.60991718120357,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.24,0.0,-154.61015835076205,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.25,0.0,-154.6103822794388,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.26,0.0,-154.61058962460402,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.27,0.0,-154.61078102170595,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.28,0.0,-154.61095708496387,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
3.29,0.0,-154.61111840804034,-154.59037447382423,fit-bootstrap/QMC-12-kTinf,AB
