label,disregistry,d,energy,energy_inf,stacking
fit/QMC-kT0.020,0.0,2.8,-154.56869217872472,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.81,-154.57080448671434,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.82,-154.57283377605216,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.83,-154.5747828396002,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.84,-154.57665438150983,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.85,-154.57845101995414,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.86,-154.58017528977817,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.87,-154.58182964506875,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.88,-154.58341646164746,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.89,-154.584938039488,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.9,-154.58639660506066,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.91,-154.587794313606,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.92,-154.58913325133975,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.93,-154.59041543759108,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.94,-154.59164282687598,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.95,-154.59281731090803,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.96,-154.5939407205482,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.97,-154.59501482769522,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.98,-154.59604134711913,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,2.99,-154.59702193823853,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,3.0,-154.59795820684434,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,3.01,-154.5988517067709,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,3.02,-154.59970394151614,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,3.03,-154.60051636581267,-154.59026413361983,AB
fit/QMC-kT0.020,0.0,3.04,-154.60129038715084,-154.59026413361983,AB
