label,disregistry,d,energy,energy_inf,stacking
fit/QMC-kT0.003,0.0,2.8,-154.5633150113334,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.81,-154.5656533588513,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.82,-154.56790125459264,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.83,-154.57006170192886,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.84,-154.57213761001847,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.85,-154.5741317966732,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.86,-154.57604699113904,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.87,-154.5778858367941,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.88,-154.57965089376682,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.89,-154.58134464147548,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.9,-154.5829694810924,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.91,-154.5845277379345,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.92,-154.5860216637825,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.93,-154.58745343913068,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.94,-154.58882517536972,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.95,-154.5901389169038,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.96,-154.59139664320477,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.97,-154.59260027080438,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.98,-154.59375165522715,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,2.99,-154.59485259286495,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.0,-154.5959048227957,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.01,-154.5969100285469,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.02,-154.59786983980683,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.03,-154.59878583408374,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.04,-154.59965953831545,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.05,-154.60049243043028,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.06,-154.60128594086117,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.07,-154.6020414540139,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.08,-154.6027603096913,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.09,-154.60344380447418,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.1,-154.6040931930609,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.11,-154.60470968956605,-154.58869166085975,AB
fit/QMC-kT0.003,0.0,3.12,-154.6052944687802,-154.58869166085975,AB
