label,disregistry,d,energy,energy_inf,stacking
fit/DFT-D3-kT0.017,0.0,2.8,-154.84574043623957,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.81,-154.84752864521033,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.82,-154.84925719150044,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.83,-154.85092775968656,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.84,-154.85254199041609,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.85,-154.85410148148094,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.86,-154.85560778886693,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.87,-154.8570624277797,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.88,-154.8584668736473,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.89,-154.85982256310015,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.9,-154.8611308949284,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.91,-154.86239323101773,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.92,-154.86361089726344,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.93,-154.8647851844638,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.94,-154.86591734919247,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.95,-154.86700861465096,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.96,-154.86806017150144,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.97,-154.86907317867986,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.98,-154.87004876419041,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,2.99,-154.87098802588127,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,3.0,-154.87189203220234,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,3.01,-154.87276182294485,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,3.02,-154.873598409964,-154.8697642816767,AB
fit/DFT-D3-kT0.017,0.0,3.03,-154.8744027778842,-154.8697642816767,AB
