label,disregistry,d,energy,energy_inf,stacking
fit/DFT-D2-kT0.015,0.0,2.8,-154.89443627860126,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.81,-154.89562525101834,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.82,-154.89676045677822,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.83,-154.89784381062074,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.84,-154.8988771640469,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.85,-154.89986230733467,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.86,-154.90080097149263,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.87,-154.90169483015205,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.88,-154.9025455014003,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.89,-154.90335454955695,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.9,-154.90412348689435,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.91,-154.90485377530436,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.92,-154.90554682791313,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.93,-154.90620401064515,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.94,-154.90682664373838,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.95,-154.90741600321192,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.96,-154.9079733222876,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.97,-154.9084997927671,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.98,-154.90899656636552,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,2.99,-154.9094647560035,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.0,-154.90990543705834,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.01,-154.91031964857592,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.02,-154.9107083944445,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.03,-154.91107264453137,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.04,-154.91141333578406,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.05,-154.91173137329636,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.06,-154.912027631341,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.07,-154.9123029543697,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.08,-154.91255815798147,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.09,-154.91279402986044,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.1,-154.91301133068401,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.11,-154.91321079500227,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.12,-154.91339313208934,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.13,-154.91355902676813,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.14,-154.9137091402086,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.15,-154.91384411070084,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.16,-154.91396455440355,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.17,-154.91407106606889,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.18,-154.91416421974395,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.19,-154.91424456945026,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.2,-154.91431264984155,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.21,-154.91436897684036,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.22,-154.91441404825463,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.23,-154.91444834437448,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.24,-154.91447232855003,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.25,-154.91448644775062,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.26,-154.91449113310628,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.27,-154.91448680043177,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.28,-154.91447385073408,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.29,-154.91445267070333,-154.8905344158844,AB
fit/DFT-D2-kT0.015,0.0,3.3,-154.9144236331882,-154.8905344158844,AB
