d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56748549764492,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.81,0.0,-154.56962566139697,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.82,0.0,-154.57168369898977,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.83,0.0,-154.57366229458566,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.84,0.0,-154.57556404977177,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.85,0.0,-154.5773914860162,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.86,0.0,-154.57914704705283,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.87,0.0,-154.58083310119693,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.88,0.0,-154.5824519435938,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.89,0.0,-154.58400579840202,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.9,0.0,-154.58549682091316,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.91,0.0,-154.58692709961002,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.92,0.0,-154.58829865816477,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.93,0.0,-154.58961345737913,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.94,0.0,-154.5908733970677,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.95,0.0,-154.59208031788657,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.96,0.0,-154.5932360031085,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.97,0.0,-154.5943421803462,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.98,0.0,-154.59540052322507,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
2.99,0.0,-154.59641265300735,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.0,0.0,-154.59738014016838,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.01,0.0,-154.59830450592682,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.02,0.0,-154.5991872237299,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.03,0.0,-154.6000297206952,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.04,0.0,-154.60083337901,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.05,0.0,-154.60159953728945,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.06,0.0,-154.60232949189495,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.07,0.0,-154.60302449821347,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.08,0.0,-154.60368577189953,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.09,0.0,-154.60431449008018,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.1,0.0,-154.60491179252475,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.11,0.0,-154.60547878277987,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.12,0.0,-154.60601652927102,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.13,0.0,-154.60652606637157,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.14,0.0,-154.60700839544006,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.15,0.0,-154.60746448582688,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.16,0.0,-154.60789527585106,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.17,0.0,-154.60830167374823,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.18,0.0,-154.6086845585901,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.19,0.0,-154.60904478117715,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.2,0.0,-154.60938316490436,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.21,0.0,-154.60970050660134,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.22,0.0,-154.6099975773476,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.23,0.0,-154.61027512326328,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.24,0.0,-154.6105338662766,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.25,0.0,-154.6107745048681,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.26,0.0,-154.61099771479294,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.27,0.0,-154.6112041497816,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.28,0.0,-154.61139444221936,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.29,0.0,-154.61156920380594,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.3,0.0,-154.6117290261948,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.31,0.0,-154.61187448161394,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.32,0.0,-154.61200612346744,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.33,0.0,-154.61212448691953,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.34,0.0,-154.61223008946072,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.35,0.0,-154.6123234314572,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.36,0.0,-154.6124049966835,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.37,0.0,-154.61247525283915,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.38,0.0,-154.61253465205002,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.39,0.0,-154.61258363135434,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.4,0.0,-154.61262261317407,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.41,0.0,-154.61265200577208,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.42,0.0,-154.61267220369558,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.43,0.0,-154.61268358820604,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.44,0.0,-154.61268652769624,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.45,0.0,-154.61268137809458,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.46,0.0,-154.61266848325715,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.47,0.0,-154.61264817534803,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.48,0.0,-154.6126207752079,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.49,0.0,-154.61258659271152,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.5,0.0,-154.6125459271144,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.51,0.0,-154.61249906738894,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.52,0.0,-154.6124462925501,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.53,0.0,-154.61238787197146,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.54,0.0,-154.61232406569155,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.55,0.0,-154.61225512471069,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.56,0.0,-154.61218129127892,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.57,0.0,-154.61210279917512,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.58,0.0,-154.61201987397752,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.59,0.0,-154.61193273332597,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.6,0.0,-154.61184158717626,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.61,0.0,-154.61174663804636,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
3.62,0.0,-154.61164808125554,-154.58917923921769,fit-bootstrap/QMC-11-kT0.004,AB
