d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56922506131178,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.81,0.0,-154.57132253981456,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.82,0.0,-154.57333714405044,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.83,0.0,-154.57527167662008,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.84,0.0,-154.57712885060272,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.85,0.0,-154.5789112923308,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.86,0.0,-154.5806215440799,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.87,0.0,-154.58226206667766,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.88,0.0,-154.5838352420332,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.89,0.0,-154.58534337558947,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.9,0.0,-154.5867886987016,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.91,0.0,-154.58817337094237,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.92,0.0,-154.58949948233789,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.93,0.0,-154.59076905553482,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.94,0.0,-154.59198404790203,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.95,0.0,-154.59314635356768,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.96,0.0,-154.59425780539445,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.97,0.0,-154.5953201768943,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.98,0.0,-154.5963351840849,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
2.99,0.0,-154.59730448728916,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.0,0.0,-154.59822969287976,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.01,0.0,-154.59911235497034,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.02,0.0,-154.59995397705478,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.03,0.0,-154.6007560135964,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.04,0.0,-154.60151987156826,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.05,0.0,-154.60224691194634,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.06,0.0,-154.6029384511569,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.07,0.0,-154.60359576247907,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.08,0.0,-154.60422007740493,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.09,0.0,-154.604812586957,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.1,0.0,-154.60537444296583,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.11,0.0,-154.6059067593079,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.12,0.0,-154.6064106131055,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.13,0.0,-154.60688704588955,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.14,0.0,-154.60733706472652,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.15,0.0,-154.60776164331082,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.16,0.0,-154.60816172302296,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.17,0.0,-154.60853821395554,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.18,0.0,-154.60889199590704,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.19,0.0,-154.6092239193453,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.2,0.0,-154.6095348063407,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.21,0.0,-154.60982545147078,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.22,0.0,-154.61009662269666,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.23,0.0,-154.6103490622123,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.24,0.0,-154.61058348726738,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.25,0.0,-154.61080059096463,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.26,0.0,-154.6110010430324,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.27,0.0,-154.611185490573,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.28,0.0,-154.61135455878826,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.29,0.0,-154.61150885168172,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.3,0.0,-154.61164895273973,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.31,0.0,-154.61177542559074,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.32,0.0,-154.6118888146442,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.33,0.0,-154.6119896457097,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.34,0.0,-154.6120784265964,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.35,0.0,-154.61215564769407,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.36,0.0,-154.61222178253553,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.37,0.0,-154.61227728834206,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.38,0.0,-154.61232260655117,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.39,0.0,-154.61235816332808,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.4,0.0,-154.6123843700612,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.41,0.0,-154.61240162384183,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.42,0.0,-154.61241030792908,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.43,0.0,-154.61241079219997,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.44,0.0,-154.61240343358529,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.45,0.0,-154.61238857649204,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.46,0.0,-154.61236655321235,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.47,0.0,-154.61233768431944,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.48,0.0,-154.61230227905128,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.49,0.0,-154.61226063568202,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.5,0.0,-154.61221304188172,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.51,0.0,-154.6121597750646,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.52,0.0,-154.61210110272648,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.53,0.0,-154.61203728277133,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.54,0.0,-154.61196856382756,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.55,0.0,-154.61189518555432,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.56,0.0,-154.61181737893793,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.57,0.0,-154.61173536657904,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.58,0.0,-154.61164936297064,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.59,0.0,-154.61155957476714,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.6,0.0,-154.61146620104492,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.61,0.0,-154.6113694335546,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.62,0.0,-154.6112694569653,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.63,0.0,-154.61116644910098,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.64,0.0,-154.6110605811694,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.65,0.0,-154.6109520179835,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.66,0.0,-154.61084091817602,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.67,0.0,-154.61072743440704,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.68,0.0,-154.61061171356482,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.69,0.0,-154.61049389696038,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.7,0.0,-154.6103741205158,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.71,0.0,-154.61025251494613,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.72,0.0,-154.61012920593606,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.73,0.0,-154.61000431431037,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.74,0.0,-154.60987795619914,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.75,0.0,-154.6097502431975,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.76,0.0,-154.6096212825204,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.77,0.0,-154.6094911771522,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.78,0.0,-154.60936002599146,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.79,0.0,-154.6092279239912,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.8,0.0,-154.60909496229434,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.81,0.0,-154.608961228365,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.82,0.0,-154.60882680611536,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.83,0.0,-154.60869177602854,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.84,0.0,-154.60855621527722,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.85,0.0,-154.60842019783888,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
3.86,0.0,-154.60828379460668,-154.59034829467646,fit-bootstrap/QMC-09-kTinf,AB
