d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.5694187952275,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.81,0.0,-154.57151556346147,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.82,0.0,-154.57352908135485,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.83,0.0,-154.5754621789572,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.84,0.0,-154.57731759540604,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.85,0.0,-154.57909798176178,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.86,0.0,-154.5808059037561,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.87,0.0,-154.58244384445644,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.88,0.0,-154.5840142068491,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.89,0.0,-154.58551931634318,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.9,0.0,-154.58696142319798,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.91,0.0,-154.58834270487603,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.92,0.0,-154.58966526832396,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.93,0.0,-154.59093115218369,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.94,0.0,-154.59214232893538,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.95,0.0,-154.59330070697493,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.96,0.0,-154.59440813262756,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.97,0.0,-154.59546639209944,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.98,0.0,-154.5964772133693,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
2.99,0.0,-154.5974422680221,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.0,0.0,-154.5983631730258,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.01,0.0,-154.59924149245379,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.02,0.0,-154.60007873915393,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.03,0.0,-154.60087637636641,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.04,0.0,-154.60163581929137,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.05,0.0,-154.60235843660828,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.06,0.0,-154.60304555194847,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.07,0.0,-154.60369844532184,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.08,0.0,-154.60431835449972,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.09,0.0,-154.6049064763548,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.1,0.0,-154.60546396815957,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.11,0.0,-154.6059919488445,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.12,0.0,-154.6064915002172,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.13,0.0,-154.60696366814392,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.14,0.0,-154.60740946369407,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.15,0.0,-154.60782986424945,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.16,0.0,-154.60822581457884,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.17,0.0,-154.60859822787927,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.18,0.0,-154.60894798678478,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.19,0.0,-154.6092759443439,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.2,0.0,-154.6095829249665,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.21,0.0,-154.6098697253413,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.22,0.0,-154.61013711532465,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.23,0.0,-154.61038583880153,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.24,0.0,-154.61061661451978,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.25,0.0,-154.61083013689813,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.26,0.0,-154.6110270768091,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.27,0.0,-154.61120808233716,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.28,0.0,-154.6113737795134,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.29,0.0,-154.61152477302716,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.3,0.0,-154.611661646915,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.31,0.0,-154.6117849652286,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.32,0.0,-154.61189527268124,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.33,0.0,-154.61199309527422,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.34,0.0,-154.61207894090342,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.35,0.0,-154.61215329994693,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.36,0.0,-154.61221664583408,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.37,0.0,-154.61226943559663,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.38,0.0,-154.61231211040246,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.39,0.0,-154.61234509607257,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.4,0.0,-154.6123688035817,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.41,0.0,-154.612383629543,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.42,0.0,-154.61238995667776,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.43,0.0,-154.6123881542698,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
3.44,0.0,-154.61237857860587,-154.5903847244459,fit-bootstrap/QMC-16-kTinf,AB
