d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56504041543644,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.81,0.0,-154.56730741519095,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.82,0.0,-154.5694857749222,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.83,0.0,-154.5715784756635,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.84,0.0,-154.57358840360786,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.85,0.0,-154.57551835303812,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.86,0.0,-154.57737102916826,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.87,0.0,-154.5791490508988,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.88,0.0,-154.58085495348865,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.89,0.0,-154.5824911911462,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.9,0.0,-154.58406013954146,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.91,0.0,-154.58556409824246,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.92,0.0,-154.58700529307734,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.93,0.0,-154.58838587842473,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.94,0.0,-154.58970793943467,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.95,0.0,-154.5909734941819,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.96,0.0,-154.59218449575351,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.97,0.0,-154.59334283427322,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.98,0.0,-154.5944503388638,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
2.99,0.0,-154.59550877954985,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.0,0.0,-154.59651986910237,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.01,0.0,-154.59748526482718,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.02,0.0,-154.59840657029858,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.03,0.0,-154.59928533704007,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.04,0.0,-154.60012306615386,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.05,0.0,-154.6009212099002,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.06,0.0,-154.60168117322874,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.07,0.0,-154.60240431526256,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.08,0.0,-154.60309195073717,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.09,0.0,-154.60374535139505,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.1,0.0,-154.60436574733748,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.11,0.0,-154.60495432833503,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.12,0.0,-154.60551224509751,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.13,0.0,-154.60604061050515,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.14,0.0,-154.60654050080174,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.15,0.0,-154.60701295675108,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.16,0.0,-154.60745898475793,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.17,0.0,-154.60787955795428,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.18,0.0,-154.6082756172522,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.19,0.0,-154.60864807236422,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.2,0.0,-154.60899780279215,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.21,0.0,-154.60932565878545,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.22,0.0,-154.60963246226987,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.23,0.0,-154.60991900774755,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.24,0.0,-154.61018606316898,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.25,0.0,-154.6104343707783,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.26,0.0,-154.6106646479322,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.27,0.0,-154.6108775878934,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.28,0.0,-154.61107386059973,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.29,0.0,-154.61125411340907,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.3,0.0,-154.61141897182142,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.31,0.0,-154.61156904017832,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.32,0.0,-154.61170490234065,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.33,0.0,-154.61182712234515,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.34,0.0,-154.61193624504085,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.35,0.0,-154.61203279670534,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.36,0.0,-154.61211728564192,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.37,0.0,-154.61219020275814,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.38,0.0,-154.61225202212637,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.39,0.0,-154.61230320152666,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
3.4,0.0,-154.61234418297283,-154.58962930548913,fit-bootstrap/QMC-04-kT0.004,AB
