label,disregistry,d,energy,energy_inf,stacking
fit/QMC-kT0.011,0.0,2.8,-154.56806661732188,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.81,-154.57020688781424,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.82,-154.57226317458316,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.83,-154.57423830008366,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.84,-154.57613499720412,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.85,-154.57795591202236,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.86,-154.5797036064787,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.87,-154.58138056096848,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.88,-154.58298917685676,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.89,-154.58453177891693,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.9,-154.58601061769588,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.91,-154.5874278718079,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.92,-154.58878565015914,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.93,-154.59008599410495,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.94,-154.59133087954194,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.95,-154.59252221893672,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.96,-154.5936618632933,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.97,-154.5947516040608,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.98,-154.59579317498336,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,2.99,-154.59678825389392,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.0,-154.59773846445347,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.01,-154.5986453778377,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.02,-154.59951051437216,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.03,-154.60033534511766,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.04,-154.60112129340774,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.05,-154.6018697363389,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.06,-154.6025820062157,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.07,-154.60325939195178,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.08,-154.60390314042797,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.09,-154.60451445780913,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.1,-154.60509451082052,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.11,-154.60564442798548,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.12,-154.60616530082498,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.13,-154.60665818502056,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.14,-154.60712410154161,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.15,-154.60756403773814,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.16,-154.60797894840007,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.17,-154.60836975678387,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.18,-154.60873735560793,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.19,-154.60908260801702,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.2,-154.6094063485173,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.21,-154.60970938388263,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.22,-154.6099924940328,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.23,-154.61025643288474,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.24,-154.61050192917762,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.25,-154.61072968727228,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.26,-154.61094038792626,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.27,-154.61113468904463,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.28,-154.61131322640776,-154.59015508958066,AB
fit/QMC-kT0.011,0.0,3.29,-154.61147661437656,-154.59015508958066,AB
