d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.57001544773934,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.81,0.0,-154.57205380422374,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.82,0.0,-154.5740124033495,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.83,0.0,-154.5758939084817,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.84,0.0,-154.57770089911926,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.85,0.0,-154.5794358734534,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.86,0.0,-154.5811012508496,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.87,0.0,-154.58269937425564,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.88,0.0,-154.58423251253785,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.89,0.0,-154.58570286274758,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.9,0.0,-154.58711255231998,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.91,0.0,-154.58846364120703,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.92,0.0,-154.5897581239468,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.93,0.0,-154.5909979316707,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.94,0.0,-154.59218493405072,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.95,0.0,-154.59332094118807,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.96,0.0,-154.59440770544552,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.97,0.0,-154.59544692322442,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.98,0.0,-154.5964402366884,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
2.99,0.0,-154.59738923543551,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.0,0.0,-154.5982954581197,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.01,0.0,-154.59916039402384,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.02,0.0,-154.59998548458503,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.03,0.0,-154.60077212487425,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.04,0.0,-154.6015216650312,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.05,0.0,-154.60223541165598,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.06,0.0,-154.60291462915848,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.07,0.0,-154.60356054106728,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.08,0.0,-154.604174331299,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.09,0.0,-154.6047571453888,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.1,0.0,-154.60531009168423,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.11,0.0,-154.60583424250245,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.12,0.0,-154.60633063525256,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.13,0.0,-154.60680027352385,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.14,0.0,-154.60724412814108,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.15,0.0,-154.6076631381875,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.16,0.0,-154.60805821199702,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.17,0.0,-154.60843022811608,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.18,0.0,-154.60878003623617,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.19,0.0,-154.60910845809812,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.2,0.0,-154.60941628836866,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.21,0.0,-154.60970429549036,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.22,0.0,-154.60997322250563,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.23,0.0,-154.61022378785538,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.24,0.0,-154.61045668615353,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.25,0.0,-154.61067258893772,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.26,0.0,-154.6108721453969,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.27,0.0,-154.61105598307697,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.28,0.0,-154.61122470856435,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.29,0.0,-154.6113789081491,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.3,0.0,-154.61151914846727,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.31,0.0,-154.61164597712374,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.32,0.0,-154.61175992329584,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.33,0.0,-154.61186149831843,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.34,0.0,-154.61195119625103,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.35,0.0,-154.6120294944274,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.36,0.0,-154.61209685398822,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.37,0.0,-154.61215372039732,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.38,0.0,-154.61220052394208,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.39,0.0,-154.61223768021827,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.4,0.0,-154.61226559059986,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.41,0.0,-154.61228464269453,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.42,0.0,-154.61229521078477,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.43,0.0,-154.6122976562556,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.44,0.0,-154.61229232800892,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
3.45,0.0,-154.6122795628649,-154.5903048764004,fit-bootstrap/QMC-15-kTinf,AB
