label,disregistry,d,energy,energy_inf,stacking
fit/DFT-D3-kT0.007,0.0,2.8,-154.8453348876345,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.81,-154.84714636156426,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.82,-154.8488969658072,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.83,-154.85058843749312,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.84,-154.85222246784008,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.85,-154.85380070329626,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.86,-154.8553247466554,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.87,-154.85679615814644,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.88,-154.85821645649776,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.89,-154.8595871199768,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.9,-154.8609095874055,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.91,-154.8621852591516,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.92,-154.8634154980972,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.93,-154.864601630584,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.94,-154.86574494733676,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.95,-154.86684670436452,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.96,-154.86790812384072,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.97,-154.86893039496218,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.98,-154.86991467478794,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,2.99,-154.87086208905777,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.0,-154.87177373299124,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.01,-154.87265067206766,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.02,-154.87349394278715,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.03,-154.87430455341362,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.04,-154.8750834846995,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.05,-154.87583169059315,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.06,-154.87655009892924,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.07,-154.87723961210196,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.08,-154.87790110772238,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.09,-154.87853543925928,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.1,-154.87914343666472,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.11,-154.8797259069841,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.12,-154.88028363495127,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.13,-154.88081738356914,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.14,-154.88132789467585,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.15,-154.88181588949712,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.16,-154.88228206918484,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.17,-154.88272711534253,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.18,-154.8831516905375,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.19,-154.88355643880047,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.2,-154.88394198611286,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.21,-154.88430894088168,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.22,-154.8846578944029,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.23,-154.88498942131284,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.24,-154.88530408002865,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.25,-154.88560241317757,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.26,-154.88588494801533,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.27,-154.88615219683427,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.28,-154.88640465736094,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.29,-154.8866428131438,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.3,-154.88686713393105,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.31,-154.8870780760391,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.32,-154.88727608271137,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.33,-154.88746158446824,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.34,-154.88763499944812,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.35,-154.8877967337396,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.36,-154.8879471817054,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.37,-154.88808672629798,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.38,-154.8882157393669,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.39,-154.88833458195856,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.4,-154.8884436046082,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.41,-154.88854314762426,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.42,-154.88863354136564,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.43,-154.88871510651163,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.44,-154.888788154325,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.45,-154.8888529869084,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.46,-154.88890989745377,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.47,-154.8889591704858,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.48,-154.8890010820986,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.49,-154.8890359001866,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.5,-154.8890638846692,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.51,-154.8890852877098,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.52,-154.8891003539289,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.53,-154.8891093206117,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.54,-154.88911241791055,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.55,-154.8891098690416,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.56,-154.88910189047675,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.57,-154.8890886921304,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.58,-154.88907047754128,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.59,-154.88904744404945,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.6,-154.8890197829688,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.61,-154.88898767975493,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.62,-154.88895131416848,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.63,-154.88891086043438,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.64,-154.88886648739668,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.65,-154.88881835866943,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.66,-154.88876663278342,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.67,-154.88871146332917,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.68,-154.888652999096,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.69,-154.88859138420744,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.7,-154.8885267582531,-154.87005038890655,AB
fit/DFT-D3-kT0.007,0.0,3.71,-154.88845925641692,-154.87005038890655,AB
