label,disregistry,d,energy,energy_inf,stacking
fit/DFT-D2-kT0.020,0.0,2.8,-154.89463694271,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.81,-154.8958114169973,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.82,-154.89693294068272,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.83,-154.89800338993496,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.84,-154.89902457932433,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.85,-154.8999982637734,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.86,-154.90092614044752,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.87,-154.90180985058683,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.88,-154.90265098128134,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.89,-154.9034510671913,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.9,-154.90421159221387,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.91,-154.90493399109837,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.92,-154.90561965101114,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.93,-154.9062699130519,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.94,-154.9068860737229,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.95,-154.90746938635237,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.96,-154.90802106247378,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.97,-154.90854227316177,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.98,-154.90903415032693,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,2.99,-154.90949778796966,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.0,-154.90993424339536,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.01,-154.91034453839137,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.02,-154.91072966036722,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.03,-154.91109056345917,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.04,-154.9114281696003,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.05,-154.9117433695569,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.06,-154.91203702393256,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.07,-154.91230996414072,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.08,-154.9125629933466,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.09,-154.91279688737973,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.1,-154.91301239561767,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.11,-154.91321024184202,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.12,-154.91339112506756,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.13,-154.91355572034502,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.14,-154.91370467953894,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.15,-154.91383863208074,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.16,-154.9139581856982,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.17,-154.91406392712167,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.18,-154.9141564227684,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.19,-154.91423621940476,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.2,-154.91430384478787,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.21,-154.91435980828675,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.22,-154.9144046014839,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.23,-154.91443869875775,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.24,-154.91446255784658,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.25,-154.91447662039477,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.26,-154.9144813124814,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.27,-154.91447704513237,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.28,-154.91446421481592,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.29,-154.91444320392264,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.3,-154.91441438123005,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.31,-154.9143781023524,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.32,-154.9143347101762,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.33,-154.91428453528175,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.34,-154.91422789635124,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.35,-154.91416510056382,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.36,-154.91409644397814,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.37,-154.91402221190233,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.38,-154.91394267925253,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.39,-154.9138581108996,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.4,-154.91376876200502,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.41,-154.91367487834552,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.42,-154.91357669662793,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.43,-154.91347444479334,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.44,-154.91336834231174,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.45,-154.91325860046723,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.46,-154.91314542263373,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.47,-154.91302900454218,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.48,-154.9129095345389,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.49,-154.91278719383547,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.5,-154.91266215675094,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.51,-154.91253459094577,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.52,-154.91240465764838,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.53,-154.91227251187448,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.54,-154.91213830263902,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.55,-154.9120021731614,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.56,-154.91186426106404,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.57,-154.9117246985644,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.58,-154.91158361266082,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.59,-154.91144112531222,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.6,-154.91129735361204,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.61,-154.9111524099564,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.62,-154.9110064022068,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.63,-154.91085943384758,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.64,-154.91071160413796,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.65,-154.91056300825954,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.66,-154.91041373745844,-154.89051152703544,AB
fit/DFT-D2-kT0.020,0.0,3.67,-154.91026387918316,-154.89051152703544,AB
