d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.5641187722137,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.81,0.0,-154.5664436627105,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.82,0.0,-154.56867721469615,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.83,0.0,-154.5708225199064,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.84,0.0,-154.5728825709938,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.85,0.0,-154.57486026461342,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.86,0.0,-154.576758404414,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.87,0.0,-154.57857970393826,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.88,0.0,-154.5803267894343,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.89,0.0,-154.58200220258112,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.9,0.0,-154.58360840313088,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.91,0.0,-154.58514777147016,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.92,0.0,-154.58662261110294,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.93,0.0,-154.58803515105734,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.94,0.0,-154.58938754821875,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.95,0.0,-154.59068188959125,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.96,0.0,-154.59192019448977,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.97,0.0,-154.5931044166648,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.98,0.0,-154.5942364463619,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
2.99,0.0,-154.59531811231784,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.0,0.0,-154.59635118369548,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.01,0.0,-154.59733737195882,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.02,0.0,-154.59827833269065,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.03,0.0,-154.59917566735393,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.04,0.0,-154.6000309249989,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.05,0.0,-154.60084560391778,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.06,0.0,-154.60162115324798,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.07,0.0,-154.60235897452623,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.08,0.0,-154.60306042319434,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.09,0.0,-154.60372681005856,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.1,0.0,-154.6043594027039,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.11,0.0,-154.60495942686435,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.12,0.0,-154.6055280677511,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.13,0.0,-154.60606647133912,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.14,0.0,-154.60657574561435,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.15,0.0,-154.60705696178167,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.16,0.0,-154.60751115543584,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.17,0.0,-154.60793932769576,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.18,0.0,-154.60834244630362,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.19,0.0,-154.60872144668986,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.2,0.0,-154.60907723300485,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.21,0.0,-154.60941067911872,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.22,0.0,-154.60972262958978,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.23,0.0,-154.61001390060292,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.24,0.0,-154.61028528087863,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.25,0.0,-154.61053753255368,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.26,0.0,-154.61077139203448,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.27,0.0,-154.61098757082337,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.28,0.0,-154.6111867563195,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.29,0.0,-154.6113696125945,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.3,0.0,-154.61153678114363,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.31,0.0,-154.61168888161382,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.32,0.0,-154.6118265125086,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.33,0.0,-154.61195025187106,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.34,0.0,-154.61206065794528,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.35,0.0,-154.612158269817,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.36,0.0,-154.61224360803425,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.37,0.0,-154.6123171752084,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.38,0.0,-154.61237945659636,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.39,0.0,-154.61243092066422,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.4,0.0,-154.61247201963354,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.41,0.0,-154.61250319001007,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.42,0.0,-154.6125248530959,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.43,0.0,-154.61253741548546,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.44,0.0,-154.61254126954594,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.45,0.0,-154.61253679388236,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.46,0.0,-154.612524353788,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.47,0.0,-154.61250430168053,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.48,0.0,-154.61247697752458,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.49,0.0,-154.61244270924044,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.5,0.0,-154.61240181310023,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.51,0.0,-154.61235459411137,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.52,0.0,-154.61230134638762,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.53,0.0,-154.6122423535088,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.54,0.0,-154.61217788886864,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.55,0.0,-154.61210821601182,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.56,0.0,-154.61203358896003,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.57,0.0,-154.611954252528,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.58,0.0,-154.61187044262905,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.59,0.0,-154.61178238657118,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.6,0.0,-154.61169030334352,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.61,0.0,-154.61159440389375,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.62,0.0,-154.61149489139646,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.63,0.0,-154.6113919615132,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.64,0.0,-154.6112858026439,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.65,0.0,-154.61117659617042,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.66,0.0,-154.61106451669227,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.67,0.0,-154.61094973225454,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.68,0.0,-154.6108324045688,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.69,0.0,-154.61071268922677,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.7,0.0,-154.61059073590698,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.71,0.0,-154.610466688575,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.72,0.0,-154.61034068567702,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.73,0.0,-154.61021286032724,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.74,0.0,-154.61008334048935,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.75,0.0,-154.6099522491518,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.76,0.0,-154.60981970449782,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.77,0.0,-154.60968582006947,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.78,0.0,-154.60955070492682,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.79,0.0,-154.60941446380164,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.8,0.0,-154.60927719724626,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.81,0.0,-154.60913900177746,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.82,0.0,-154.60899997001582,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.83,0.0,-154.60886019082045,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.84,0.0,-154.6087197494193,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.85,0.0,-154.60857872753525,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.86,0.0,-154.60843720350812,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.87,0.0,-154.60829525241257,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.88,0.0,-154.60815294617228,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.89,0.0,-154.60801035367027,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.9,0.0,-154.6078675408557,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.91,0.0,-154.607724570847,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.92,0.0,-154.60758150403186,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.93,0.0,-154.60743839816362,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.94,0.0,-154.6072953084548,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.95,0.0,-154.60715228766722,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.96,0.0,-154.60700938619948,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.97,0.0,-154.6068666521712,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.98,0.0,-154.6067241315048,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
3.99,0.0,-154.6065818680043,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
4.0,0.0,-154.60643990343164,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
4.01,0.0,-154.60629827758046,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
4.02,0.0,-154.6061570283474,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
4.03,0.0,-154.60601619180096,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
4.04,0.0,-154.60587580224822,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
4.05,0.0,-154.60573589229918,-154.58955897915894,fit-bootstrap/QMC-09-kT0.004,AB
