d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56480495370968,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.81,0.0,-154.5671143000952,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.82,0.0,-154.5693328324066,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.83,0.0,-154.57146362117533,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.84,0.0,-154.57350963869965,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.85,0.0,-154.57547376209774,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.86,0.0,-154.5773587762675,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.87,0.0,-154.5791673767565,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.88,0.0,-154.58090217254423,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.89,0.0,-154.58256568873975,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.9,0.0,-154.58416036919664,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.91,0.0,-154.58568857904848,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.92,0.0,-154.58715260716656,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.93,0.0,-154.58855466854274,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.94,0.0,-154.58989690659908,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.95,0.0,-154.59118139542716,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.96,0.0,-154.59241014195854,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.97,0.0,-154.59358508806878,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.98,0.0,-154.59470811261704,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
2.99,0.0,-154.59578103342307,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.0,0.0,-154.5968056091834,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.01,0.0,-154.59778354132888,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.02,0.0,-154.59871647582503,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.03,0.0,-154.59960600491698,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.04,0.0,-154.6004536688208,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.05,0.0,-154.60126095736283,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.06,0.0,-154.60202931156837,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.07,0.0,-154.60276012520157,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.08,0.0,-154.6034547462576,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.09,0.0,-154.6041144784091,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.1,0.0,-154.6047405824077,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.11,0.0,-154.60533427744235,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.12,0.0,-154.60589674245583,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.13,0.0,-154.60642911742013,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.14,0.0,-154.6069325045729,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.15,0.0,-154.60740796961517,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.16,0.0,-154.60785654287216,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.17,0.0,-154.60827922041815,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
3.18,0.0,-154.6086769651664,-154.58944304994688,fit-bootstrap/QMC-10-kT0.004,AB
