label,disregistry,d,energy,energy_inf,stacking
fit/DFT-D2-kT0.011,0.0,2.8,-154.89416613410202,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.81,-154.89537464986213,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.82,-154.89652829037743,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.83,-154.89762902327547,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.84,-154.89867875067563,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.85,-154.8996793112963,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.86,-154.9006324824957,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.87,-154.9015399822486,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.88,-154.9024034710604,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.89,-154.90322455382122,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.9,-154.90400478160126,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.91,-154.90474565338957,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.92,-154.90544861777798,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.93,-154.90611507459158,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.94,-154.90674637646788,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.95,-154.90734383038586,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.96,-154.90790869914667,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.97,-154.90844220280738,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.98,-154.9089455200693,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,2.99,-154.90941978962223,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.0,-154.90986611144626,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.01,-154.91028554807178,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.02,-154.91067912579996,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.03,-154.91104783588412,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.04,-154.91139263567354,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.05,-154.91171444972105,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.06,-154.91201417085512,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.07,-154.9122926612179,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.08,-154.91255075327015,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.09,-154.91278925076418,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.1,-154.91300892968542,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.11,-154.91321053916445,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.12,-154.91339480235925,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.13,-154.91356241730983,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.14,-154.91371405776502,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.15,-154.91385037398314,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.16,-154.9139719935067,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.17,-154.91407952191264,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.18,-154.9141735435381,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.19,-154.91425462218325,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.2,-154.91432330179117,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.21,-154.9143801071063,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.22,-154.9144255443113,-154.890572511823,AB
fit/DFT-D2-kT0.011,0.0,3.23,-154.91446010164375,-154.890572511823,AB
