d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56883346154564,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.81,0.0,-154.57093217256735,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.82,0.0,-154.57294817512886,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.83,0.0,-154.57488426116092,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.84,0.0,-154.576743133572,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.85,0.0,-154.57852740900196,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.86,0.0,-154.58023962049225,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.87,0.0,-154.5818822200754,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.88,0.0,-154.583457581286,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.89,0.0,-154.58496800159548,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.9,0.0,-154.5864157047733,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.91,0.0,-154.587802843176,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.92,0.0,-154.58913149996732,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.93,0.0,-154.59040369127035,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.94,0.0,-154.5916213682545,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.95,0.0,-154.5927864191588,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.96,0.0,-154.59390067125386,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.97,0.0,-154.5949658927437,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.98,0.0,-154.5959837946098,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
2.99,0.0,-154.59695603239894,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.0,0.0,-154.5978842079564,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.01,0.0,-154.5987698711062,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.02,0.0,-154.59961452127996,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.03,0.0,-154.60041960909598,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.04,0.0,-154.60118653789016,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.05,0.0,-154.60191666519975,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.06,0.0,-154.6026113042019,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.07,0.0,-154.60327172510787,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.08,0.0,-154.60389915651473,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.09,0.0,-154.60449478671538,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.1,0.0,-154.6050597649683,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.11,0.0,-154.60559520272855,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.12,0.0,-154.60610217484057,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.13,0.0,-154.60658172069455,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.14,0.0,-154.607034845347,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.15,0.0,-154.60746252060684,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.16,0.0,-154.6078656860882,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.17,0.0,-154.60824525023034,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.18,0.0,-154.6086020912866,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.19,0.0,-154.6089370582823,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.2,0.0,-154.60925097194334,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.21,0.0,-154.60954462559607,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.22,0.0,-154.60981878603914,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.23,0.0,-154.61007419438855,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.24,0.0,-154.61031156689629,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.25,0.0,-154.61053159574385,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.26,0.0,-154.61073494981096,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.27,0.0,-154.61092227542045,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.28,0.0,-154.61109419705997,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.29,0.0,-154.61125131808146,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.3,0.0,-154.6113942213785,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.31,0.0,-154.61152347004298,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.32,0.0,-154.61163960800098,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.33,0.0,-154.61174316062906,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.34,0.0,-154.61183463535116,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.35,0.0,-154.61191452221703,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.36,0.0,-154.61198329446242,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.37,0.0,-154.61204140905184,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.38,0.0,-154.61208930720454,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.39,0.0,-154.61212741490354,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.4,0.0,-154.61215614338929,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.41,0.0,-154.61217588963743,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.42,0.0,-154.61218703682175,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.43,0.0,-154.61218995476267,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.44,0.0,-154.61218500036142,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.45,0.0,-154.6121725180208,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.46,0.0,-154.61215284005266,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.47,0.0,-154.61212628707236,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.48,0.0,-154.61209316838105,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.49,0.0,-154.61205378233583,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.5,0.0,-154.6120084167082,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.51,0.0,-154.611957349031,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.52,0.0,-154.61190084693496,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.53,0.0,-154.61183916847392,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.54,0.0,-154.61177256244022,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.55,0.0,-154.61170126866992,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.56,0.0,-154.61162551833843,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.57,0.0,-154.61154553424666,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.58,0.0,-154.61146153109826,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.59,0.0,-154.61137371576777,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.6,0.0,-154.6112822875606,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.61,0.0,-154.61118743846447,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.62,0.0,-154.6110893533929,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.63,0.0,-154.61098821042108,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
3.64,0.0,-154.61088418101397,-154.59030625571745,fit-bootstrap/QMC-00-kTinf,AB
