label,disregistry,d,energy,energy_inf,stacking
fit/QMC-kT0.016,0.0,2.8,-154.5685086592704,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.81,-154.57062928489526,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.82,-154.57266660373887,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.83,-154.5746234175315,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.84,-154.57650243903518,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.85,-154.57830629478303,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.86,-154.5800375277364,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.87,-154.58169859986188,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.88,-154.5832918946304,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.89,-154.5848197194414,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.9,-154.58628430797344,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.91,-154.58768782246386,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.92,-154.58903235591987,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.93,-154.5903199342623,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.94,-154.59155251840488,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.95,-154.59273200627032,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.96,-154.59386023474534,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.97,-154.59493898157652,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.98,-154.59596996720856,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,2.99,-154.5969548565666,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.0,-154.59789526078484,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.01,-154.5987927388819,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.02,-154.59964879938605,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.03,-154.60046490191016,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.04,-154.60124245867937,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.05,-154.60198283601179,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.06,-154.6026873557542,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.07,-154.60335729667383,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.08,-154.60399389580786,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.09,-154.60459834977144,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.1,-154.60517181602586,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.11,-154.60571541410803,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.12,-154.60623022682194,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.13,-154.6067173013941,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.14,-154.6071776505933,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.15,-154.60761225381594,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.16,-154.60802205813846,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.17,-154.60840797933685,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.18,-154.60877090287545,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.19,-154.6091116848648,-154.59023290974937,AB
fit/QMC-kT0.016,0.0,3.2,-154.60943115299057,-154.59023290974937,AB
