d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.57066096631354,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.81,0.0,-154.57268312863596,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.82,0.0,-154.57462584655156,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.83,0.0,-154.57649177983694,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.84,0.0,-154.5782835043167,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.85,0.0,-154.5800035144305,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.86,0.0,-154.5816542257237,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.87,0.0,-154.58323797726337,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.88,0.0,-154.5847570339822,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.89,0.0,-154.58621358895218,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.9,0.0,-154.58760976558997,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.91,0.0,-154.58894761979664,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.92,0.0,-154.59022914203274,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.93,0.0,-154.59145625933132,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.94,0.0,-154.5926308372506,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.95,0.0,-154.59375468176756,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.96,0.0,-154.59482954111513,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.97,0.0,-154.59585710756357,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.98,0.0,-154.59683901914846,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
2.99,0.0,-154.59777686134672,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.0,0.0,-154.59867216870174,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.01,0.0,-154.59952642639985,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.02,0.0,-154.60034107179897,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.03,0.0,-154.60111749591104,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.04,0.0,-154.6018570448399,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.05,0.0,-154.60256102117523,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.06,0.0,-154.60323068534476,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.07,0.0,-154.60386725692518,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.08,0.0,-154.6044719159134,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.09,0.0,-154.60504580395937,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.1,0.0,-154.60559002556133,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.11,0.0,-154.60610564922473,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.12,0.0,-154.6065937085862,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.13,0.0,-154.6070552035029,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.14,0.0,-154.60749110110916,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.15,0.0,-154.60790233684062,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.16,0.0,-154.60828981542727,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.17,0.0,-154.60865441185635,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.18,0.0,-154.60899697230553,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.19,0.0,-154.60931831504806,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.2,0.0,-154.60961923132973,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.21,0.0,-154.60990048621952,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.22,0.0,-154.61016281943384,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.23,0.0,-154.6104069461358,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.24,0.0,-154.6106335577099,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.25,0.0,-154.61084332251275,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.26,0.0,-154.6110368866013,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.27,0.0,-154.61121487443813,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.28,0.0,-154.61137788957544,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.29,0.0,-154.61152651531782,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.3,0.0,-154.61166131536484,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.31,0.0,-154.61178283443363,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.32,0.0,-154.61189159886248,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.33,0.0,-154.61198811719564,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.34,0.0,-154.61207288075025,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.35,0.0,-154.61214636416574,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.36,0.0,-154.61220902593615,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.37,0.0,-154.61226130892618,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.38,0.0,-154.612303640871,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.39,0.0,-154.61233643486096,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.4,0.0,-154.61236008981092,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.41,0.0,-154.61237499091533,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.42,0.0,-154.61238151008897,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.43,0.0,-154.61238000639415,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.44,0.0,-154.6123708264545,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.45,0.0,-154.61235430485618,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.46,0.0,-154.61233076453615,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.47,0.0,-154.61230051715884,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.48,0.0,-154.6122638634807,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.49,0.0,-154.61222109370365,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.5,0.0,-154.6121724878173,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.51,0.0,-154.61211831593064,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.52,0.0,-154.61205883859327,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.53,0.0,-154.61199430710658,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.54,0.0,-154.6119249638253,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.55,0.0,-154.6118510424494,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.56,0.0,-154.61177276830708,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.57,0.0,-154.61169035862866,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.58,0.0,-154.61160402281206,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.59,0.0,-154.61151396267982,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.6,0.0,-154.61142037272802,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.61,0.0,-154.61132344036739,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
3.62,0.0,-154.61122334615698,-154.5902349531504,fit-bootstrap/QMC-08-kTinf,AB
