d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.5683918548585,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.81,0.0,-154.5705322288438,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.82,0.0,-154.57258768876108,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.83,0.0,-154.57456112397156,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.84,0.0,-154.57645533089683,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.85,0.0,-154.5782730159207,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.86,0.0,-154.58001679820268,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.87,0.0,-154.58168921240522,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.88,0.0,-154.58329271133772,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.89,0.0,-154.58482966851918,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.9,0.0,-154.5863023806627,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.91,0.0,-154.58771307008362,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.92,0.0,-154.58906388703372,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.93,0.0,-154.5903569119639,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.94,0.0,-154.59159415771728,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.95,0.0,-154.59277757165484,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.96,0.0,-154.59390903771578,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.97,0.0,-154.59499037841456,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.98,0.0,-154.5960233567761,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
2.99,0.0,-154.59700967821178,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.0,0.0,-154.59795099233727,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.01,0.0,-154.59884889473454,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.02,0.0,-154.59970492865935,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.03,0.0,-154.60052058669592,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.04,0.0,-154.6012973123607,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.05,0.0,-154.60203650165636,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.06,0.0,-154.60273950457778,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.07,0.0,-154.60340762657137,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.08,0.0,-154.6040421299493,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.09,0.0,-154.60464423525974,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.1,0.0,-154.60521512261465,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.11,0.0,-154.60575593297648,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.12,0.0,-154.60626776940478,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.13,0.0,-154.60675169826413,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.14,0.0,-154.6072087503945,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.15,0.0,-154.6076399222452,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.16,0.0,-154.60804617697363,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.17,0.0,-154.60842844550965,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.18,0.0,-154.60878762758685,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.19,0.0,-154.60912459274175,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.2,0.0,-154.60944018128163,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.21,0.0,-154.6097352052223,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.22,0.0,-154.61001044919658,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.23,0.0,-154.61026667133422,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.24,0.0,-154.61050460411442,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.25,0.0,-154.6107249551917,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.26,0.0,-154.61092840819578,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.27,0.0,-154.6111156235064,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.28,0.0,-154.61128723900413,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.29,0.0,-154.61144387079705,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.3,0.0,-154.61158611392523,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.31,0.0,-154.6117145430426,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.32,0.0,-154.6118297130777,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.33,0.0,-154.61193215987336,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.34,0.0,-154.61202240080655,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.35,0.0,-154.6121009353885,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.36,0.0,-154.61216824584577,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.37,0.0,-154.61222479768347,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.38,0.0,-154.6122710402301,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.39,0.0,-154.61230740716567,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.4,0.0,-154.6123343170328,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.41,0.0,-154.61235217373184,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.42,0.0,-154.6123613670003,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.43,0.0,-154.6123622728769,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.44,0.0,-154.61235525415125,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.45,0.0,-154.61234066079888,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.46,0.0,-154.61231883040284,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.47,0.0,-154.61229008856156,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.48,0.0,-154.61225474928406,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.49,0.0,-154.6122131153723,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.5,0.0,-154.61216547879152,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.51,0.0,-154.6121121210289,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.52,0.0,-154.61205331344036,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.53,0.0,-154.61198931758685,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.54,0.0,-154.61192038555947,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.55,0.0,-154.61184676029436,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.56,0.0,-154.61176867587758,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.57,0.0,-154.6116863578401,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.58,0.0,-154.6116000234435,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.59,0.0,-154.61150988195627,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.6,0.0,-154.6114161349215,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.61,0.0,-154.61131897641596,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.62,0.0,-154.61121859330055,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.63,0.0,-154.61111516546305,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.64,0.0,-154.6110088660529,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.65,0.0,-154.6108998617085,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.66,0.0,-154.61078831277698,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.67,0.0,-154.61067437352705,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.68,0.0,-154.6105581923551,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.69,0.0,-154.61043991198426,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.7,0.0,-154.61031966965737,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.71,0.0,-154.61019759732363,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.72,0.0,-154.61007382181896,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.73,0.0,-154.60994846504084,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.74,0.0,-154.60982164411732,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.75,0.0,-154.60969347157047,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.76,0.0,-154.60956405547464,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.77,0.0,-154.60943349960948,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.78,0.0,-154.6093019036081,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.79,0.0,-154.60916936310022,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.8,0.0,-154.6090359698507,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.81,0.0,-154.6089018118937,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.82,0.0,-154.60876697366217,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.83,0.0,-154.60863153611342,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
3.84,0.0,-154.60849557685026,-154.59032508359834,fit-bootstrap/QMC-10-kTinf,AB
