d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56724344555582,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.81,0.0,-154.56935326063666,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.82,0.0,-154.57138370466652,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.83,0.0,-154.57333731592436,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.84,0.0,-154.57521655639889,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.85,0.0,-154.57702381400145,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.86,0.0,-154.5787614047171,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.87,0.0,-154.58043157469473,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.88,0.0,-154.58203650227796,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.89,0.0,-154.58357829997928,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.9,0.0,-154.58505901639768,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.91,0.0,-154.5864806380823,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.92,0.0,-154.58784509134338,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.93,0.0,-154.58915424401164,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.94,0.0,-154.5904099071477,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.95,0.0,-154.59161383670323,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.96,0.0,-154.5927677351345,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.97,0.0,-154.59387325297027,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.98,0.0,-154.59493199033494,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
2.99,0.0,-154.59594549842825,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.0,0.0,-154.59691528096272,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.01,0.0,-154.59784279556035,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.02,0.0,-154.59872945510892,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.03,0.0,-154.59957662907993,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.04,0.0,-154.6003856448086,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.05,0.0,-154.60115778873723,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.06,0.0,-154.60189430762304,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.07,0.0,-154.6025964097111,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.08,0.0,-154.6032652658739,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.09,0.0,-154.6039020107179,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.1,0.0,-154.60450774365842,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.11,0.0,-154.6050835299636,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.12,0.0,-154.60563040176805,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.13,0.0,-154.60614935905775,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.14,0.0,-154.606641370626,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.15,0.0,-154.60710737500216,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.16,0.0,-154.60754828135336,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.17,0.0,-154.60796497036034,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.18,0.0,-154.60835829506763,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.19,0.0,-154.60872908170936,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.2,0.0,-154.6090781305111,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.21,0.0,-154.60940621646841,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.22,0.0,-154.60971409010278,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.23,0.0,-154.61000247819558,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.24,0.0,-154.61027208450085,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.25,0.0,-154.61052359043703,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.26,0.0,-154.610757655759,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.27,0.0,-154.6109749192101,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.28,0.0,-154.61117599915536,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.29,0.0,-154.6113614941964,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.3,0.0,-154.61153198376783,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.31,0.0,-154.61168802871703,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.32,0.0,-154.61183017186625,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.33,0.0,-154.61195893855853,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.34,0.0,-154.61207483718786,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
3.35,0.0,-154.6121783597134,-154.5889938314606,fit-bootstrap/QMC-01-kT0.004,AB
