d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56466173002454,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.81,0.0,-154.5669648477705,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.82,0.0,-154.56917736590816,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.83,0.0,-154.57130235602958,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.84,0.0,-154.57334279108926,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.85,0.0,-154.57530154848376,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.86,0.0,-154.57718141303707,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.87,0.0,-154.57898507989455,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.88,0.0,-154.58071515732817,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.89,0.0,-154.58237416945573,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.9,0.0,-154.58396455887657,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.91,0.0,-154.58548868922657,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.92,0.0,-154.58694884765438,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.93,0.0,-154.58834724722183,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.94,0.0,-154.5896860292303,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.95,0.0,-154.59096726547565,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.96,0.0,-154.59219296043378,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.97,0.0,-154.59336505337862,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.98,0.0,-154.59448542043518,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
2.99,0.0,-154.59555587656902,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.0,0.0,-154.5965781775146,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.01,0.0,-154.5975540216438,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.02,0.0,-154.59848505177706,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.03,0.0,-154.59937285693826,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.04,0.0,-154.60021897405557,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.05,0.0,-154.60102488960956,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.06,0.0,-154.60179204123028,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.07,0.0,-154.60252181924503,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.08,0.0,-154.60321556817794,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.09,0.0,-154.60387458820335,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.1,0.0,-154.6045001365537,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.11,0.0,-154.60509342888426,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.12,0.0,-154.60565564059496,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.13,0.0,-154.60618790811142,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.14,0.0,-154.60669133012618,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.15,0.0,-154.60716696880124,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.16,0.0,-154.607615850933,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.17,0.0,-154.60803896908138,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.18,0.0,-154.60843728266323,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.19,0.0,-154.60881171901207,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.2,0.0,-154.60916317440453,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.21,0.0,-154.60949251505474,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.22,0.0,-154.60980057807797,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.23,0.0,-154.61008817242367,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
3.24,0.0,-154.61035607977982,-154.58981112741293,fit-bootstrap/QMC-12-kT0.004,AB
