label,disregistry,d,energy,energy_inf,stacking
fit/DFT-D2-kT0.010,0.0,2.8,-154.89407365314207,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.81,-154.89528894389284,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.82,-154.8964489702832,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.83,-154.8975557187115,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.84,-154.8986111092551,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.85,-154.89961699781057,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.86,-154.90057517816587,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.87,-154.90148738400765,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.88,-154.90235529086448,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.89,-154.90318051798903,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.9,-154.90396463018044,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.91,-154.90470913954897,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.92,-154.90541550722486,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.93,-154.9060851450129,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.94,-154.90671941699438,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.95,-154.90731964107846,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.96,-154.90788709050403,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.97,-154.90842299529385,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.98,-154.90892854366263,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,2.99,-154.90940488337992,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.0,-154.9098531230901,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.01,-154.91027433358988,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.02,-154.91066954906537,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.03,-154.9110397682894,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.04,-154.91138595578101,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.05,-154.91170904292753,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.06,-154.912009929071,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.07,-154.9122894825599,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.08,-154.91254854176717,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.09,-154.91278791607547,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.1,-154.91300838683125,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.11,-154.91321070826788,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.12,-154.91339560839947,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.13,-154.91356378988579,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.14,-154.91371593086956,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.15,-154.9138526857867,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.16,-154.91397468615082,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.17,-154.91408254131204,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.18,-154.91417683919184,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.19,-154.9142581469939,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.2,-154.9143270118922,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.21,-154.91438396169696,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.22,-154.914429505499,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.23,-154.91446413429327,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.24,-154.91448832158244,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.25,-154.91450252396064,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.26,-154.9145071816787,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.27,-154.91450271919078,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.28,-154.9144895456835,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.29,-154.91446805558778,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.3,-154.9144386290742,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.31,-154.91440163253213,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.32,-154.91435741903348,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.33,-154.91430632878127,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.34,-154.91424868954357,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.35,-154.91418481707348,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.36,-154.91411501551516,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.37,-154.91403957779707,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.38,-154.91395878601176,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.39,-154.91387291178398,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.4,-154.91378221662606,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.41,-154.9136869522823,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.42,-154.91358736106156,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.43,-154.91348367615942,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.44,-154.9133761219695,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.45,-154.91326491438457,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.46,-154.91315026108796,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.47,-154.91303236183532,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.48,-154.91291140872696,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.49,-154.9127875864715,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.5,-154.9126610726407,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.51,-154.91253203791587,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.52,-154.9124006463262,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.53,-154.91226705547928,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.54,-154.91213141678384,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.55,-154.9119938756653,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.56,-154.91185457177417,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.57,-154.91171363918738,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.58,-154.91157120660316,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.59,-154.91142739752928,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.6,-154.9112823304652,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.61,-154.911136119078,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.62,-154.91098887237257,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.63,-154.9108406948561,-154.89058892138428,AB
fit/DFT-D2-kT0.010,0.0,3.64,-154.91069168669705,-154.89058892138428,AB
