d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56876206695193,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.81,0.0,-154.57087279097973,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.82,0.0,-154.57290034454383,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.83,0.0,-154.57484753302026,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.84,0.0,-154.57671707243,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.85,0.0,-154.57851159219902,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.86,0.0,-154.58023363783514,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.87,0.0,-154.58188567352397,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.88,0.0,-154.58347008464634,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.89,0.0,-154.58498918021945,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.9,0.0,-154.58644519526408,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.91,0.0,-154.58784029310027,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.92,0.0,-154.58917656757313,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.93,0.0,-154.59045604521123,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.94,0.0,-154.59168068731944,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.95,0.0,-154.59285239200824,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.96,0.0,-154.5939729961612,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.97,0.0,-154.59504427734274,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.98,0.0,-154.59606795564767,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
2.99,0.0,-154.59704569549467,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.0,0.0,-154.59797910736467,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.01,0.0,-154.59886974948668,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.02,0.0,-154.59971912947185,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.03,0.0,-154.60052870589774,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.04,0.0,-154.60129988984423,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.05,0.0,-154.60203404638233,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.06,0.0,-154.6027324960176,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.07,0.0,-154.60339651608936,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.08,0.0,-154.60402734212678,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.09,0.0,-154.60462616916385,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.1,0.0,-154.60519415301363,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.11,0.0,-154.60573241150362,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.12,0.0,-154.60624202567303,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.13,0.0,-154.60672404093341,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
3.14,0.0,-154.60717946819352,-154.590224162386,fit-bootstrap/QMC-01-kTinf,AB
