method,kT,stacking,disregistry,d,energy,energy_inf
KC-DFT-D2,5.0,AB,0.0,4.21,-11.908917174965609,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.22,-11.792437370750122,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.23,-11.676977139839437,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.24,-11.562535065488191,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.25,-11.449109370063525,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.26,-11.336697933118558,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.27,-11.225298307894263,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.28,-11.114907738054171,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.29,-11.005523173051188,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.3,-10.897141283669043,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.31,-10.789758476050338,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.32,-10.68337090627756,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.33,-10.577974493295187,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.34,-10.473564932093723,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.35,-10.370137706020614,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.36,-10.267688098916551,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.37,-10.166211206262233,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.38,-10.065701946528861,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.39,-9.966155071451794,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.4,-9.867565176362405,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.41,-9.76992670999607,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.42,-9.673233983718092,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.43,-9.577481180487666,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.44,-9.482662363734562,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.45,-9.388771485275356,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.46,-9.29580239354982,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.47,-9.203748841187917,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.48,-9.112604491965612,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.49,-9.022362928459188,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.5,-8.933017658040626,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.51,-8.844562119746115,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.52,-8.756989690329647,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.53,-8.670293690141989,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.54,-8.58446738863131,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.55,-8.49950401004753,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.56,-8.415396738389973,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.57,-8.3321387222677,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.58,-8.249723079934483,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.59,-8.168142903392436,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.6,-8.08739126319415,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.61,-8.007461211964255,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.62,-7.928345789026935,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.63,-7.850038023549132,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.64,-7.772530938440468,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.65,-7.695817553787492,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.66,-7.619890889909584,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.67,-7.544743970618583,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.68,-7.470369826245587,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.69,-7.396761496143881,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.7,-7.323912031715736,-154.89072881434413
