method,kT,stacking,disregistry,d,energy,energy_inf
KC-DFT-D3,inf,AB,0.0,4.32,-12.60804778142483,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.33,-12.503478418511804,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.34,-12.399410740064923,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.35,-12.295856344513595,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.36,-12.192826228827471,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.37,-12.090330808510771,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.38,-11.98837993631605,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.39,-11.886982920812443,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.4,-11.78614854477928,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.41,-11.685885081999004,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.42,-11.586200314894086,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.43,-11.487101550679654,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.44,-11.388595637545222,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.45,-11.290688979875995,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.46,-11.193387553706998,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.47,-11.09669692121679,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.48,-11.000622244930128,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.49,-10.905168301600497,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.5,-10.810339495452354,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.51,-10.716139871394262,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.52,-10.62257312759175,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.53,-10.5296426275454,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.54,-10.43735141211073,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.55,-10.34570221111062,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.56,-10.254697454394773,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.57,-10.16433928272454,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.58,-10.074629558366723,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.59,-9.985569875192596,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.6,-9.897161568776937,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.61,-9.809405725856777,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.62,-9.722303193615517,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.63,-9.635854588908842,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.64,-9.550060306821251,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.65,-9.464920529484516,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.66,-9.380435233935714,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.67,-9.296604200266302,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.68,-9.213427019538358,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.69,-9.130903101031436,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.7,-9.04903167966404,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.71,-8.96781182292034,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.72,-8.887242437922396,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.73,-8.807322277891217,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.74,-8.728049948491389,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.75,-8.649423914117506,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.76,-8.571442504035076,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.77,-8.494103918055771,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.78,-8.41740623221267,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.79,-8.341347404260887,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.8,-8.265925279061776,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.81,-8.191137593414169,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.82,-8.11698198140948,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.83,-8.043455978971906,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.84,-7.970557028515032,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.85,-7.898282483627554,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.86,-7.826629613206023,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.87,-7.755595605820417,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.88,-7.685177573701367,-154.8696519700625
