label,disregistry,d,energy,energy_inf,stacking
fit/DFT-D3-kT0.016,0.0,2.8,-154.84570429637253,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.81,-154.84749438815098,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.82,-154.8492247300859,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.83,-154.85089701026888,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.84,-154.85251287273508,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.85,-154.854073918541,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.86,-154.85558170681824,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.87,-154.85703775580336,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.88,-154.85844354384437,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.89,-154.85980051038433,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.9,-154.86111005692254,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.91,-154.8623735479537,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.92,-154.86359231188558,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.93,-154.8647676419354,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.94,-154.86590079700574,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.95,-154.86699300253997,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.96,-154.86804545135794,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.97,-154.86905930447216,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.98,-154.87003569188496,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,2.99,-154.87097571336705,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.0,-154.87188043921768,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.01,-154.87275091100702,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.02,-154.8735881423011,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.03,-154.87439311936942,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.04,-154.87516680187608,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.05,-154.87591012355426,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.06,-154.87662399286478,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.07,-154.87730929363894,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.08,-154.87796688570594,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.09,-154.87859760550546,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.1,-154.87920226668524,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.11,-154.87978166068459,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.12,-154.88033655730362,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.13,-154.8808677052589,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.14,-154.8813758327256,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.15,-154.88186164786643,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.16,-154.88232583934774,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.17,-154.88276907684332,-154.86977329960868,AB
fit/DFT-D3-kT0.016,0.0,3.18,-154.88319201152555,-154.86977329960868,AB
