d,disregistry,energy,energy_inf,label,stacking
2.8,0.0,-154.56631474966912,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.81,0.0,-154.5685292748338,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.82,0.0,-154.57065746137079,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.83,0.0,-154.5727021941377,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.84,0.0,-154.5746662669275,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.85,0.0,-154.57655238525754,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.86,0.0,-154.5783631690749,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.87,0.0,-154.58010115538056,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.88,0.0,-154.58176880077528,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.89,0.0,-154.5833684839285,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.9,0.0,-154.58490250797345,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.91,0.0,-154.58637310283018,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.92,0.0,-154.5877824274587,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.93,0.0,-154.58913257204435,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.94,0.0,-154.59042556011735,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.95,0.0,-154.59166335060854,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.96,0.0,-154.592847839843,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.97,0.0,-154.59398086347372,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.98,0.0,-154.59506419835668,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
2.99,0.0,-154.5960995643696,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.0,0.0,-154.59708862617538,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.01,0.0,-154.5980329949323,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.02,0.0,-154.59893422995282,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.03,0.0,-154.59979384031152,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.04,0.0,-154.60061328640492,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.05,0.0,-154.60139398146362,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.06,0.0,-154.6021372930187,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.07,0.0,-154.60284454432377,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.08,0.0,-154.60351701573347,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.09,0.0,-154.60415594604035,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.1,0.0,-154.6047625337711,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
3.11,0.0,-154.60533793844317,-154.58950419285262,fit-bootstrap/QMC-02-kT0.004,AB
