label,disregistry,d,energy,energy_inf,stacking
fit/QMC-kT0.018,0.0,2.8,-154.56861300850986,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.81,-154.57072897504455,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.82,-154.57276179441638,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.83,-154.57471426350597,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.84,-154.57658909036428,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.85,-154.57838889694827,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.86,-154.5801162217743,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.87,-154.58177352249146,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.88,-154.58336317837743,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.89,-154.58488749275904,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.9,-154.58634869535953,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.91,-154.58774894457537,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.92,-154.58909032968364,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.93,-154.59037487298323,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.94,-154.59160453187087,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.95,-154.59278120085432,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.96,-154.5939067135047,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.97,-154.5949828443496,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.98,-154.59601131070838,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,2.99,-154.5969937744723,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.0,-154.59793184383028,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.01,-154.59882707494197,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.02,-154.5996809735604,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.03,-154.6004949966049,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.04,-154.60127055368613,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.05,-154.60200900858476,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.06,-154.602711680685,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.07,-154.60337984636422,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.08,-154.60401474034046,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.09,-154.6046175569785,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.1,-154.60518945155593,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.11,-154.60573154149085,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.12,-154.60624490753165,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.13,-154.60673059491032,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.14,-154.60718961446074,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.15,-154.6076229437023,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.16,-154.60803152789052,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.17,-154.6084162810352,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.18,-154.6087780868874,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.19,-154.6091177998961,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.2,-154.60943624613523,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.21,-154.60973422420236,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.22,-154.61001250608967,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.23,-154.61027183802793,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.24,-154.6105129413045,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.25,-154.61073651305622,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.26,-154.61094322703755,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.27,-154.6111337343652,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.28,-154.61130866423952,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.29,-154.61146862464378,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.3,-154.6116142030215,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.31,-154.61174596693314,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.32,-154.6118644646921,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.33,-154.6119702259812,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.34,-154.6120637624498,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.35,-154.61214556829262,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.36,-154.61221612081033,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.37,-154.61227588095284,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.38,-154.61232529384554,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.39,-154.61236478929933,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.4,-154.6123947823045,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.41,-154.61241567350936,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.42,-154.61242784968385,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.43,-154.6124316841688,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.44,-154.61242753731085,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.45,-154.61241575688413,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.46,-154.6123966784983,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.47,-154.61237062599426,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.48,-154.6123379118271,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.49,-154.61229883743707,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.5,-154.61225369360918,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.51,-154.6122027608211,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.52,-154.61214630958037,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.53,-154.61208460075096,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.54,-154.61201788586942,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.55,-154.61194640745117,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.56,-154.61187039928708,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.57,-154.61179008673082,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.58,-154.61170568697673,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.59,-154.61161740932945,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.6,-154.6115254554646,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.61,-154.61143001968128,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.62,-154.6113312891468,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.63,-154.61122944413316,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.64,-154.61112465824667,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.65,-154.61101709864963,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.66,-154.61090692627533,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.67,-154.61079429603623,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.68,-154.61067935702516,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.69,-154.61056225271048,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.7,-154.61044312112486,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.71,-154.61032209504793,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.72,-154.61019930218328,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.73,-154.61007486532955,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.74,-154.60994890254636,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.75,-154.6098215273146,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.76,-154.60969284869174,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.77,-154.6095629714621,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.78,-154.6094319962824,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.79,-154.6093000198224,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.8,-154.60916713490116,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.81,-154.60903343061898,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.82,-154.60889899248477,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.83,-154.60876390253978,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.84,-154.60862823947676,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.85,-154.6084920787558,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.86,-154.608355492716,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.87,-154.6082185506837,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.88,-154.60808131907731,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.89,-154.60794386150843,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.9,-154.60780623887987,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.91,-154.60766850948053,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.92,-154.60753072907696,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.93,-154.6073929510022,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.94,-154.60725522624145,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.95,-154.60711760351515,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.96,-154.60698012935916,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.97,-154.60684284820246,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.98,-154.60670580244224,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,3.99,-154.60656903251635,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,4.0,-154.6064325769737,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,4.01,-154.6062964725421,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,4.02,-154.6061607541938,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,4.03,-154.60602545520914,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,4.04,-154.60589060723777,-154.59025059054707,AB
fit/QMC-kT0.018,0.0,4.05,-154.60575624035806,-154.59025059054707,AB
